Time,Fz,Mx,My,CoPx,CoPy
7.085000,874.489569,22.011076,-3.152750,0.003605,0.025170
7.086000,874.397349,22.030446,-3.174330,0.003630,0.025195
7.087000,874.017389,21.989886,-3.130500,0.003582,0.025160
7.088000,874.298479,21.971516,-3.064690,0.003505,0.025130
7.089000,874.106609,21.931256,-3.064980,0.003506,0.025090
7.090000,874.106609,21.931256,-3.064980,0.003506,0.025090
7.091000,874.103609,21.891996,-3.021040,0.003456,0.025045
7.092000,874.011389,21.911366,-3.042620,0.003481,0.025070
7.093000,873.922299,21.970916,-2.976450,0.003406,0.025141
7.094000,873.825649,21.950546,-2.999100,0.003432,0.025120
7.095000,873.822649,21.911286,-2.955160,0.003382,0.025075
7.096000,873.822649,21.911286,-2.955160,0.003382,0.025075
7.097000,874.102959,21.892216,-2.977700,0.003407,0.025045
7.098000,874.100609,21.852736,-2.977100,0.003406,0.025000
7.099000,874.196609,21.873326,-2.911110,0.003330,0.025021
7.100000,874.288049,21.853256,-2.977880,0.003406,0.024995
7.101000,874.192829,21.833366,-2.955520,0.003381,0.024975
7.102000,874.097609,21.813476,-2.933160,0.003356,0.024955
7.103000,874.004739,21.833066,-2.911400,0.003331,0.024980
7.104000,873.627779,21.831766,-2.911510,0.003333,0.024990
7.105000,873.815219,21.832286,-2.912290,0.003333,0.024985
7.106000,873.818999,21.872246,-2.867880,0.003282,0.025031
7.107000,873.818999,21.872246,-2.867880,0.003282,0.025031
7.108000,873.633909,21.911206,-2.867700,0.003282,0.025081
7.109000,873.631559,21.871726,-2.867100,0.003282,0.025035
7.110000,873.630909,21.871946,-2.823760,0.003232,0.025036
7.111000,873.534259,21.851576,-2.846410,0.003258,0.025015
7.112000,873.626479,21.832206,-2.824830,0.003233,0.024990
7.113000,873.627909,21.832686,-2.779820,0.003182,0.024991
7.114000,873.623479,21.792946,-2.780890,0.003183,0.024945
7.115000,873.812999,21.793726,-2.780000,0.003181,0.024941
7.116000,873.815349,21.833206,-2.780600,0.003182,0.024986
7.117000,873.911999,21.853576,-2.757950,0.003156,0.025007
7.118000,874.004869,21.833986,-2.779710,0.003180,0.024982
7.119000,873.908219,21.813616,-2.802360,0.003207,0.024961
7.120000,873.815349,21.833206,-2.780600,0.003182,0.024986
7.121000,874.000439,21.794246,-2.780780,0.003182,0.024936
7.122000,874.092659,21.774876,-2.759200,0.003157,0.024911
7.123000,874.281529,21.775876,-2.714970,0.003105,0.024907
7.124000,874.184879,21.755506,-2.737620,0.003132,0.024887
7.125000,874.184879,21.755506,-2.737620,0.003132,0.024887
7.126000,873.903139,21.774096,-2.760090,0.003158,0.024916
7.127000,873.807919,21.754206,-2.737730,0.003133,0.024896
7.128000,873.618399,21.753426,-2.738620,0.003135,0.024900
7.129000,873.522529,21.733756,-2.672920,0.003060,0.024881
7.130000,873.523179,21.733536,-2.716260,0.003110,0.024880
7.131000,873.331309,21.693276,-2.716550,0.003111,0.024840
7.132000,873.615399,21.714166,-2.694680,0.003085,0.024856
7.133000,873.616049,21.713946,-2.738020,0.003134,0.024855
7.134000,873.612269,21.673986,-2.782430,0.003185,0.024810
7.135000,873.611619,21.674206,-2.739090,0.003135,0.024810
7.136000,873.611619,21.674206,-2.739090,0.003135,0.024810
7.137000,873.611619,21.674206,-2.739090,0.003135,0.024810
7.138000,873.799709,21.674506,-2.783210,0.003185,0.024805
7.139000,873.799709,21.674506,-2.783210,0.003185,0.024805
7.140000,873.988579,21.675506,-2.738980,0.003134,0.024801
7.141000,874.081449,21.655916,-2.760740,0.003158,0.024776
7.142000,874.172239,21.636066,-2.784170,0.003185,0.024750
7.143000,874.169239,21.596806,-2.740230,0.003135,0.024706
7.144000,874.169239,21.596806,-2.740230,0.003135,0.024706
7.145000,873.885149,21.575916,-2.762100,0.003161,0.024690
7.146000,873.981149,21.596506,-2.696110,0.003085,0.024710
7.147000,874.076369,21.616396,-2.718470,0.003110,0.024731
7.148000,874.168589,21.597026,-2.696890,0.003085,0.024706
7.149000,874.172369,21.636986,-2.652480,0.003034,0.024751
7.150000,874.075719,21.616616,-2.675130,0.003061,0.024731
7.151000,873.980499,21.596726,-2.652770,0.003035,0.024711
7.152000,873.884629,21.577056,-2.587070,0.002960,0.024691
7.153000,874.254809,21.499136,-2.587430,0.002960,0.024591
7.154000,874.538899,21.520026,-2.565560,0.002934,0.024607
7.155000,875.005729,21.462476,-2.543270,0.002907,0.024528
7.156000,875.190819,21.423516,-2.543450,0.002906,0.024479
7.157000,875.475559,21.444186,-2.564920,0.002930,0.024494
7.158000,875.378909,21.423816,-2.587570,0.002956,0.024474
7.159000,875.282259,21.403446,-2.610220,0.002982,0.024453
7.160000,875.094169,21.403146,-2.566100,0.002932,0.024458
7.161000,874.906079,21.402846,-2.521980,0.002883,0.024463
7.162000,874.717209,21.401846,-2.566210,0.002934,0.024467
7.163000,874.620559,21.381476,-2.588860,0.002960,0.024447
7.164000,874.809429,21.382476,-2.544630,0.002909,0.024442
7.165000,874.810859,21.382956,-2.499620,0.002857,0.024443
7.166000,874.716559,21.402066,-2.522870,0.002884,0.024467
7.167000,874.714209,21.362586,-2.522270,0.002884,0.024422
7.168000,874.524689,21.361806,-2.523160,0.002885,0.024427
7.169000,874.337249,21.361286,-2.522380,0.002885,0.024431
7.170000,874.433249,21.381876,-2.456390,0.002809,0.024452
7.171000,874.245809,21.381356,-2.455610,0.002809,0.024457
7.172000,874.245809,21.381356,-2.455610,0.002809,0.024457
7.173000,874.242809,21.342096,-2.411670,0.002759,0.024412
7.174000,874.339459,21.362466,-2.389020,0.002732,0.024433
7.175000,874.335679,21.322506,-2.433430,0.002783,0.024387
7.176000,874.147589,21.322206,-2.389310,0.002733,0.024392
7.177000,874.239809,21.302836,-2.367730,0.002708,0.024367
7.178000,874.054719,21.341796,-2.367550,0.002709,0.024417
7.179000,873.959499,21.321906,-2.345190,0.002683,0.024397
7.180000,873.767629,21.281646,-2.345480,0.002684,0.024356
7.181000,873.864279,21.302016,-2.322830,0.002658,0.024377
7.182000,873.864279,21.302016,-2.322830,0.002658,0.024377
7.183000,873.864279,21.302016,-2.322830,0.002658,0.024377
7.184000,874.146019,21.283426,-2.300360,0.002632,0.024348
7.185000,874.334889,21.284426,-2.256130,0.002580,0.024344
7.186000,874.239019,21.264756,-2.190430,0.002506,0.024324
7.187000,874.146799,21.284126,-2.212010,0.002530,0.024348
7.188000,874.144449,21.244646,-2.211410,0.002530,0.024303
7.189000,874.236669,21.225276,-2.189830,0.002505,0.024279
7.190000,874.236019,21.225496,-2.146490,0.002455,0.024279
7.191000,874.332669,21.245866,-2.123840,0.002429,0.024300
7.192000,874.429969,21.266016,-2.144530,0.002452,0.024320
7.193000,874.332669,21.245866,-2.123840,0.002429,0.024300
7.194000,874.144579,21.245566,-2.079720,0.002379,0.024304
7.195000,874.144579,21.245566,-2.079720,0.002379,0.024304
7.196000,874.148359,21.285526,-2.035310,0.002328,0.024350
7.197000,874.333449,21.246566,-2.035490,0.002328,0.024300
7.198000,874.425669,21.227196,-2.013910,0.002303,0.024276
7.199000,874.330449,21.207306,-1.991550,0.002278,0.024255
7.200000,874.233149,21.187156,-1.970860,0.002254,0.024235
7.201000,874.330449,21.207306,-1.991550,0.002278,0.024255
7.202000,874.234579,21.187636,-1.925850,0.002203,0.024236
7.203000,874.231579,21.148376,-1.881910,0.002153,0.024191
7.204000,874.328229,21.168746,-1.859260,0.002127,0.024211
7.205000,874.420449,21.149376,-1.837680,0.002102,0.024187
7.206000,874.419799,21.149596,-1.794340,0.002052,0.024187
7.207000,874.415369,21.109856,-1.795410,0.002053,0.024142
7.208000,874.508239,21.090266,-1.817170,0.002078,0.024117
7.209000,874.226499,21.108856,-1.839640,0.002104,0.024146
7.210000,873.946189,21.127926,-1.817100,0.002079,0.024175
7.211000,873.946189,21.127926,-1.817100,0.002079,0.024175
7.212000,873.849539,21.107556,-1.839750,0.002105,0.024155
7.213000,873.664449,21.146516,-1.839570,0.002106,0.024204
7.214000,873.664449,21.146516,-1.839570,0.002106,0.024204
7.215000,873.664449,21.146516,-1.839570,0.002106,0.024204
7.216000,873.664449,21.146516,-1.839570,0.002106,0.024204
7.217000,873.664449,21.146516,-1.839570,0.002106,0.024204
7.218000,873.472579,21.106256,-1.839860,0.002106,0.024164
7.219000,873.472579,21.106256,-1.839860,0.002106,0.024164
7.220000,873.285139,21.105736,-1.839080,0.002106,0.024168
7.221000,873.192269,21.125326,-1.817320,0.002081,0.024193
7.222000,873.284489,21.105956,-1.795740,0.002056,0.024168
7.223000,873.381139,21.126326,-1.773090,0.002030,0.024189
7.224000,873.192269,21.125326,-1.817320,0.002081,0.024193
7.225000,873.100049,21.144696,-1.838900,0.002106,0.024218
7.226000,872.911959,21.144396,-1.794780,0.002056,0.024223
7.227000,872.726869,21.183356,-1.794600,0.002056,0.024273
7.228000,872.723869,21.144096,-1.750660,0.002006,0.024228
7.229000,872.536429,21.143576,-1.749880,0.002006,0.024232
7.230000,872.631649,21.163466,-1.772240,0.002031,0.024252
7.231000,872.635429,21.203426,-1.727830,0.001980,0.024298
7.232000,872.732079,21.223796,-1.705180,0.001954,0.024319
7.233000,872.732079,21.223796,-1.705180,0.001954,0.024319
7.234000,872.735859,21.263756,-1.660770,0.001903,0.024364
7.235000,872.929159,21.304496,-1.615470,0.001851,0.024406
7.236000,873.024379,21.324386,-1.637830,0.001876,0.024426
7.237000,873.028809,21.364126,-1.636760,0.001875,0.024471
7.238000,873.213899,21.325166,-1.636940,0.001875,0.024421
7.239000,873.306119,21.305796,-1.615360,0.001850,0.024397
7.240000,873.590859,21.326466,-1.636830,0.001874,0.024412
7.241000,873.497989,21.346056,-1.615070,0.001849,0.024437
7.242000,873.405769,21.365426,-1.636650,0.001874,0.024462
7.243000,873.409549,21.405386,-1.592240,0.001823,0.024508
7.244000,873.039369,21.483306,-1.591880,0.001823,0.024607
7.245000,872.758409,21.502596,-1.526000,0.001748,0.024638
7.246000,872.855059,21.522966,-1.503350,0.001722,0.024658
7.247000,872.855059,21.522966,-1.503350,0.001722,0.024658
7.248000,872.950929,21.542636,-1.569050,0.001797,0.024678
7.249000,873.043149,21.523266,-1.547470,0.001773,0.024653
7.250000,873.327239,21.544156,-1.525600,0.001747,0.024669
7.251000,873.516759,21.544936,-1.524710,0.001745,0.024665
7.252000,873.704199,21.545456,-1.525490,0.001746,0.024660
7.253000,873.800849,21.565826,-1.502840,0.001720,0.024680
7.254000,873.708629,21.585196,-1.524420,0.001745,0.024705
7.255000,873.805279,21.605566,-1.501770,0.001719,0.024726
7.256000,873.901929,21.625936,-1.479120,0.001693,0.024746
7.257000,873.997149,21.645826,-1.501480,0.001718,0.024766
7.258000,873.997149,21.645826,-1.501480,0.001718,0.024766
7.259000,874.001579,21.685566,-1.500410,0.001717,0.024812
7.260000,873.812059,21.684786,-1.501300,0.001718,0.024816
7.261000,873.908709,21.705156,-1.478650,0.001692,0.024837
7.262000,873.815839,21.724746,-1.456890,0.001667,0.024862
7.263000,873.535529,21.743816,-1.434350,0.001642,0.024892
7.264000,873.820269,21.764486,-1.455820,0.001666,0.024907
7.265000,873.915489,21.784376,-1.478180,0.001691,0.024927
7.266000,874.012139,21.804746,-1.455530,0.001665,0.024948
7.267000,874.201009,21.805746,-1.411300,0.001614,0.024944
7.268000,874.485749,21.826416,-1.432770,0.001638,0.024959
7.269000,874.484319,21.825936,-1.477780,0.001690,0.024959
7.270000,874.580969,21.846306,-1.455130,0.001664,0.024979
7.271000,874.678269,21.866456,-1.475820,0.001687,0.024999
7.272000,874.962359,21.887346,-1.453950,0.001662,0.025015
7.273000,875.149799,21.887866,-1.454730,0.001662,0.025010
7.274000,875.057579,21.907236,-1.476310,0.001687,0.025035
7.275000,875.154229,21.927606,-1.453660,0.001661,0.025056
7.276000,875.161009,22.006826,-1.453190,0.001660,0.025146
7.277000,874.880699,22.025896,-1.430650,0.001635,0.025176
7.278000,874.788479,22.045266,-1.452230,0.001660,0.025201
7.279000,874.786129,22.005786,-1.451630,0.001659,0.025156
7.280000,874.882779,22.026156,-1.428980,0.001633,0.025176
7.281000,875.255309,21.987716,-1.429940,0.001634,0.025121
7.282000,875.347529,21.968346,-1.408360,0.001609,0.025097
7.283000,875.632269,21.989016,-1.429830,0.001633,0.025112
7.284000,875.632269,21.989016,-1.429830,0.001633,0.025112
7.285000,875.537049,21.969126,-1.407470,0.001608,0.025092
7.286000,875.351959,22.008086,-1.407290,0.001608,0.025142
7.287000,875.168299,22.047526,-1.362100,0.001556,0.025192
7.288000,875.357169,22.048526,-1.317870,0.001506,0.025188
7.289000,875.542259,22.009566,-1.318050,0.001505,0.025138
7.290000,875.638909,22.029936,-1.295400,0.001479,0.025159
7.291000,875.453819,22.068896,-1.295220,0.001479,0.025209
7.292000,875.546039,22.049526,-1.273640,0.001455,0.025184
7.293000,875.546039,22.049526,-1.273640,0.001455,0.025184
7.294000,875.362379,22.088966,-1.228450,0.001403,0.025234
7.295000,875.366809,22.128706,-1.227380,0.001402,0.025279
7.296000,875.273939,22.148296,-1.205620,0.001377,0.025304
7.297000,875.551899,22.089746,-1.227560,0.001402,0.025230
7.298000,875.551899,22.089746,-1.227560,0.001402,0.025230
7.299000,875.648549,22.110116,-1.204910,0.001376,0.025250
7.300000,875.553329,22.090226,-1.182550,0.001351,0.025230
7.301000,875.552679,22.090446,-1.139210,0.001301,0.025230
7.302000,875.459809,22.110036,-1.117450,0.001276,0.025255
7.303000,874.992059,22.128586,-1.094130,0.001250,0.025290
7.304000,874.996489,22.168326,-1.093060,0.001249,0.025335
7.305000,874.808399,22.168026,-1.048940,0.001199,0.025340
7.306000,874.715529,22.187616,-1.027180,0.001174,0.025366
7.307000,874.812179,22.207986,-1.004530,0.001148,0.025386
7.308000,874.713179,22.148136,-1.026580,0.001174,0.025320
7.309000,874.809829,22.168506,-1.003930,0.001148,0.025341
7.310000,874.809829,22.168506,-1.003930,0.001148,0.025341
7.311000,874.622389,22.167986,-1.003150,0.001147,0.025346
7.312000,874.622389,22.167986,-1.003150,0.001147,0.025346
7.313000,874.807479,22.129026,-1.003330,0.001147,0.025296
7.314000,874.899699,22.109656,-0.981750,0.001122,0.025271
7.315000,875.089219,22.110436,-0.980860,0.001121,0.025266
7.316000,874.996349,22.130026,-0.959100,0.001096,0.025292
7.317000,874.999349,22.169286,-1.003040,0.001146,0.025336
7.318000,874.811259,22.168986,-0.958920,0.001096,0.025341
7.319000,874.626169,22.207946,-0.958740,0.001096,0.025391
7.320000,874.814259,22.208246,-1.002860,0.001146,0.025386
7.321000,874.721389,22.227836,-0.981100,0.001122,0.025411
7.322000,874.913259,22.268096,-0.980810,0.001121,0.025452
7.323000,875.197999,22.288766,-1.002280,0.001145,0.025467
7.324000,875.387519,22.289546,-1.001390,0.001144,0.025462
7.325000,875.383739,22.249586,-1.045800,0.001195,0.025417
7.326000,875.572609,22.250586,-1.001570,0.001144,0.025413
7.327000,875.482739,22.309436,-1.023750,0.001169,0.025482
7.328000,875.290869,22.269176,-1.024040,0.001170,0.025442
7.329000,875.479739,22.270176,-0.979810,0.001119,0.025438
7.330000,875.391299,22.329506,-0.956980,0.001093,0.025508
7.331000,875.486519,22.349396,-0.979340,0.001119,0.025528
7.332000,875.395729,22.369246,-0.955910,0.001092,0.025553
7.333000,875.395729,22.369246,-0.955910,0.001092,0.025553
7.334000,875.398079,22.408726,-0.956510,0.001093,0.025598
7.335000,875.398079,22.408726,-0.956510,0.001093,0.025598
7.336000,875.305209,22.428316,-0.934750,0.001068,0.025623
7.337000,875.398079,22.408726,-0.956510,0.001093,0.025598
7.338000,875.494729,22.429096,-0.933860,0.001067,0.025619
7.339000,875.302859,22.388836,-0.934150,0.001067,0.025578
7.340000,875.302859,22.388836,-0.934150,0.001067,0.025578
7.341000,875.210639,22.408206,-0.955730,0.001092,0.025603
7.342000,875.305859,22.428096,-0.978090,0.001117,0.025623
7.343000,875.212989,22.447686,-0.956330,0.001093,0.025648
7.344000,875.025549,22.447166,-0.955550,0.001092,0.025653
7.345000,874.929679,22.427496,-0.889850,0.001017,0.025633
7.346000,875.026329,22.447866,-0.867200,0.000991,0.025654
7.347000,875.121549,22.467756,-0.889560,0.001016,0.025674
7.348000,874.841239,22.486826,-0.867020,0.000991,0.025704
7.349000,874.749019,22.506196,-0.888600,0.001016,0.025729
7.350000,874.749019,22.506196,-0.888600,0.001016,0.025729
7.351000,874.560929,22.505896,-0.844480,0.000966,0.025734
7.352000,874.465709,22.486006,-0.822120,0.000940,0.025714
7.353000,874.465709,22.486006,-0.822120,0.000940,0.025714
7.354000,874.465709,22.486006,-0.822120,0.000940,0.025714
7.355000,874.465709,22.486006,-0.822120,0.000940,0.025714
7.356000,874.465709,22.486006,-0.822120,0.000940,0.025714
7.357000,874.465709,22.486006,-0.822120,0.000940,0.025714
7.358000,874.373489,22.505376,-0.843700,0.000965,0.025739
7.359000,874.089399,22.484486,-0.865570,0.000990,0.025723
7.360000,873.808439,22.503776,-0.799690,0.000915,0.025754
7.361000,873.528129,22.522846,-0.777150,0.000890,0.025784
7.362000,873.435259,22.542436,-0.755390,0.000865,0.025809
7.363000,873.432909,22.502956,-0.754790,0.000864,0.025764
7.364000,873.432259,22.503176,-0.711450,0.000815,0.025764
7.365000,873.435259,22.542436,-0.755390,0.000865,0.025809
7.366000,873.717649,22.523626,-0.776260,0.000888,0.025779
7.367000,873.620999,22.503256,-0.798910,0.000914,0.025759
7.368000,873.435259,22.542436,-0.755390,0.000865,0.025809
7.369000,873.435259,22.542436,-0.755390,0.000865,0.025809
7.370000,873.438259,22.581696,-0.799330,0.000915,0.025854
7.371000,873.346819,22.601766,-0.732560,0.000839,0.025879
7.372000,873.250169,22.581396,-0.755210,0.000865,0.025859
7.373000,873.346819,22.601766,-0.732560,0.000839,0.025879
7.374000,873.256949,22.660616,-0.754740,0.000864,0.025950
7.375000,873.352169,22.680506,-0.777100,0.000890,0.025969
7.376000,873.070429,22.699096,-0.799570,0.000916,0.025999
7.377000,873.074859,22.738836,-0.798500,0.000915,0.026045
7.378000,872.886769,22.738536,-0.754380,0.000864,0.026050
7.379000,872.790119,22.718166,-0.777030,0.000890,0.026029
7.380000,872.793119,22.757426,-0.820970,0.000941,0.026074
7.381000,872.981989,22.758426,-0.776740,0.000890,0.026070
7.382000,872.982909,22.797426,-0.822350,0.000942,0.026114
7.383000,872.796119,22.796686,-0.864910,0.000991,0.026119
7.384000,872.987989,22.836946,-0.864620,0.000990,0.026160
7.385000,872.987989,22.836946,-0.864620,0.000990,0.026160
7.386000,872.895119,22.856536,-0.842860,0.000966,0.026185
7.387000,872.990339,22.876426,-0.865220,0.000991,0.026205
7.388000,873.082559,22.857056,-0.843640,0.000966,0.026180
7.389000,873.181559,22.916906,-0.821590,0.000941,0.026245
7.390000,873.183639,22.917166,-0.819920,0.000939,0.026246
7.391000,873.185989,22.956646,-0.820520,0.000940,0.026291
7.392000,873.093769,22.976016,-0.842100,0.000965,0.026316
7.393000,872.905679,22.975716,-0.797980,0.000914,0.026321
7.394000,873.000899,22.995606,-0.820340,0.000940,0.026341
7.395000,873.097549,23.015976,-0.797690,0.000914,0.026361
7.396000,873.000899,22.995606,-0.820340,0.000940,0.026341
7.397000,873.097549,23.015976,-0.797690,0.000914,0.026361
